Position X,Position Y,Position Z,Unit,TimePointID,TrackID
279.998822114,21.086396738,41.7161123639,um,10,5
280.4661671071,21.7304039799,41.2641140314,um,11,5
282.1828781914,21.2648435058,40.4136676815,um,12,5
282.8348100101,21.69053558,40.335663564,um,13,5
283.2633588723,22.6267577392,40.6052980377,um,14,5
283.7150495275,22.9886842532,40.676305692,um,15,5
284.07716225,22.5689348383,40.7158778334,um,16,5
284.1736237592,22.2090106371,40.2569371382,um,17,5
284.1581698213,22.1936504885,40.248718792,um,18,5
283.4350888604,21.5864028551,39.9630832514,um,19,5
282.8110553836,20.6342297972,39.2768630831,um,20,5
282.8633936755,20.5440530289,39.2374603705,um,21,5
284.4174170811,18.9720661135,37.6140740875,um,22,5
282.9329149598,18.3098630479,36.9163041254,um,23,5
281.0833001608,16.7026231725,35.7180255824,um,24,5
281.2197122699,16.6180812062,35.5551668987,um,25,5
280.3750115415,16.1786460414,34.6352525703,um,26,5
278.8002984196,14.5855817205,35.7261644184,um,27,5
278.2773900852,12.662554637,37.8223623072,um,28,5
275.4313489214,13.0531623518,39.7419800551,um,29,5
273.9427031113,12.7493963985,40.041991456,um,30,5
272.9884187078,13.2913184323,40.989421134,um,31,5
272.8068864169,14.0774121806,42.3381997714,um,32,5
274.2152849746,14.8908686455,43.5791948855,um,33,5
275.0861188887,15.740220456,43.5916500858,um,34,5
277.8684180903,17.42500494,43.6653066778,um,35,5
279.696082513,16.1941821125,43.8604251071,um,36,5
282.4916634661,14.4011380306,41.7801178586,um,37,5
282.6444537982,14.4753404012,41.8596675415,um,38,5
283.0664469671,15.5302520935,42.2219028412,um,39,5
282.7677501374,20.2098947046,44.4417227333,um,40,5
282.8559092856,20.3928266257,44.5916743733,um,41,5
282.9074828031,20.5462961462,44.8854433173,um,42,5
282.966820228,20.3908244033,45.0109560102,um,43,5
283.4131468895,20.1216933441,45.4178578917,um,44,5
287.7344671799,18.9502246433,47.4992362602,um,45,5
287.7906783394,18.9285351987,48.0079657343,um,46,5
288.1623209282,18.7698190292,48.3650003516,um,47,5
288.1441667006,17.8312266781,48.4913350618,um,48,5
288.2026147838,17.770066284,48.3146650698,um,49,5
288.0233679899,16.5997558321,48.7167550608,um,50,5
287.6460704232,15.226168299,50.6720268813,um,51,5
289.0639945818,16.7796193133,51.3087381507,um,52,5
290.1000426167,18.4080778938,51.8403569654,um,53,5
290.1997389938,18.5657737565,51.863998717,um,54,5
290.7104442002,19.55408673,51.8447217803,um,55,5
290.877405162,22.0982738485,51.2262310752,um,56,5
291.0621670523,22.2710394639,51.1931782408,um,57,5
291.4263280355,22.4089646268,51.307517144,um,58,5
293.0357325791,23.0922858743,51.7990541752,um,59,5
292.9682145442,22.4152232852,52.4142219945,um,60,5
292.8380158732,22.3372025908,52.5370433994,um,61,5
292.5397794636,22.8628395936,54.078916629,um,62,5
5.2226195405,187.036716655,14.3294525009,um,1,6
4.727025462,186.8643134607,14.9409735748,um,2,6
4.2269802519,187.0140574379,14.9516298224,um,3,6
80.1050112106,408.3767883779,99.9332529345,um,3,7
81.4729189829,409.7330316838,99.5590335661,um,4,7
83.875697461,411.2990039565,97.1557019345,um,9,8
82.5461142776,410.1604180204,96.1359301609,um,10,8
81.1483191216,411.0039245805,96.9238468284,um,11,8
110.1851355527,1.3151015785,38.3432671287,um,4,9
111.1648608647,2.2387877081,37.9021877068,um,5,9
113.0796806093,3.9169538899,37.0574906175,um,6,9
114.8050002405,4.1030350023,38.2682135581,um,7,9
118.1305528604,4.0573663201,38.0498628539,um,8,9
124.2838557081,4.7793381707,37.8295743252,um,9,9
128.674411815,7.5693612478,38.6128939084,um,10,9
136.0054892293,11.0703611827,39.9563482393,um,11,9
138.1332292079,13.1266402926,39.3831960201,um,12,9
141.5350757631,15.0401919621,36.8353841763,um,13,9
142.0616562206,14.9338755931,36.4316144229,um,14,9
142.4934140447,14.5955162798,35.456622201,um,15,9
142.8345203901,13.8422137515,33.7536437613,um,16,9
143.5065370579,13.1745151826,32.5189746055,um,17,9
145.1627020441,11.7995909647,28.4863643502,um,18,9
145.4979660231,11.9117370118,27.3619316201,um,19,9
145.6656543978,11.8381583817,26.5950129432,um,20,9
148.3370669323,11.9610930205,22.0085210577,um,21,9
148.2012527297,12.0625438714,21.7609665927,um,22,9
146.6545135149,13.2092534928,19.155472562,um,23,9
146.3625204953,13.3890217426,14.4205272109,um,24,9
146.1347018329,13.2394139499,14.2140168624,um,25,9
144.6055284183,9.4692591656,13.5330590343,um,26,9
142.9052691613,7.94848586,12.9290580098,um,27,9
142.3543888976,7.2302565283,13.2280354839,um,28,9
141.1112011109,4.518873839,14.5986517637,um,29,9
140.9731693225,4.2979174717,14.6918433515,um,30,9
139.1764566425,4.3816172024,12.5894763796,um,31,9
137.7009488336,4.5008210967,10.8916181725,um,32,9
136.8289074461,3.3469876296,9.6134672407,um,33,9
172.7306264461,78.4660879476,70.7821078869,um,1,10
173.1438500425,77.6982850631,70.6519252413,um,2,10
173.270036754,77.1137770963,69.1900703645,um,3,10
172.4473805096,77.3913192434,68.5828584106,um,4,10
172.4464055581,77.4929705365,68.6044287827,um,5,10
172.5197800718,77.4213016789,68.4003949889,um,6,10
173.0000348387,77.3483855877,67.961026749,um,7,10
173.3524837785,76.2425813125,69.1946776498,um,8,10
173.9058931092,76.9676925926,69.4273033199,um,9,10
174.2708488321,77.1531889568,70.6628658236,um,10,10
174.1497437846,77.0322331086,70.5230759023,um,11,10
172.5425304648,77.706021376,70.7826935264,um,12,10
172.3965966843,78.1011693138,72.0035790115,um,13,10
172.3653203233,78.5724820738,71.3955199375,um,14,10
172.5542935972,78.5131970854,71.7166163291,um,15,10
173.2900540705,77.2241491811,72.4338577424,um,16,10
173.7443262124,77.8009306205,72.8669610963,um,17,10
173.2715033091,77.6648182777,72.5019619529,um,18,10
172.9882855063,77.6053670844,72.402304126,um,19,10
171.8991255248,77.4865664992,73.5514521127,um,20,10
172.5295978917,77.6337951171,73.6947921276,um,21,10
172.5501511993,77.5783633225,73.6897697494,um,22,10
172.5497174337,77.2798287478,74.0911530915,um,23,10
171.7366413319,77.561730396,74.8780970646,um,24,10
171.7448051103,77.5229449622,74.711374722,um,25,10
173.1253208336,78.0325732202,74.7736256108,um,26,10
174.5970443085,78.7153845411,75.0606744025,um,27,10
174.5008340608,78.3854194699,75.4586474016,um,28,10
174.2763282634,78.5489013066,75.4909004101,um,29,10
173.2243579754,78.2167409701,74.3595949222,um,30,10
172.9562663272,76.8914509766,74.5804153146,um,31,10
172.4472830616,77.4348289825,76.1499477882,um,32,10
171.8705125232,77.9925707748,76.5522010247,um,33,10
171.5139113829,77.5471555347,76.1140103835,um,34,10
172.1020394367,77.7606721011,76.3890872817,um,35,10
172.3287979164,76.9992545459,76.6428762655,um,36,10
172.0167318988,77.0010261644,76.4365550692,um,37,10
171.601979261,76.225102858,76.1758394635,um,38,10
172.0228947114,76.2856900293,75.7185001024,um,39,10
173.1799781053,76.7393446145,76.0319140902,um,40,10
173.299394441,76.6597198018,75.7345907747,um,41,10
173.4573419582,76.7224143594,75.7131060995,um,42,10
173.0091208866,77.2583765407,76.3868041323,um,43,10
173.5594944488,76.1959227067,77.0892177203,um,44,10
173.5693219133,76.1393966003,77.0629089683,um,45,10
172.5969957393,75.3852540887,75.637573278,um,46,10
172.9696812695,76.0969163266,75.2142795587,um,47,10
173.7154425936,77.2854414753,77.3025782626,um,48,10
173.4897823423,77.2927207661,77.2234641876,um,49,10
173.7641907147,77.0627634716,77.5025905261,um,50,10
173.6367976748,77.5218404699,77.5758149939,um,51,10
173.4920826536,77.7622718572,78.277990461,um,52,10
173.5877712868,78.5425864263,79.37700055,um,53,10
172.1510401664,77.5953864945,80.9841845388,um,54,10
172.1460315416,76.9520672671,81.1384017588,um,55,10
172.3688900937,76.4516986432,80.9998880755,um,56,10
172.5770274547,76.7439616764,81.217650574,um,57,10
173.002571172,76.3084895866,81.3859443892,um,58,10
173.0544581085,75.551675506,81.8224749538,um,59,10
172.9950641321,75.682557955,81.4745479801,um,60,10
172.9752284822,75.6615884475,81.5423694336,um,61,10
174.5740199664,74.8778323644,81.9680146341,um,62,10
374.1505053161,393.7523925743,91.7566187923,um,1,11
374.864375493,392.8694018349,91.9510001216,um,2,11
375.3480874531,391.5563028697,91.8174160127,um,3,11
375.4242652824,391.9890181044,90.5869287649,um,4,11
375.0412988839,391.816614548,89.1629659088,um,5,11
374.9168596823,390.6395440483,88.5225060298,um,6,11
374.5298327825,389.6461053773,88.5062837943,um,7,11
373.3932060005,389.4402760592,88.1359850958,um,8,11
373.1022206532,388.374859445,87.6359709648,um,9,11
373.4100532268,387.1811590229,87.2538481838,um,10,11
374.4857924757,386.5318921129,87.8957454282,um,11,11
373.6758453189,385.6254628004,88.5483054202,um,12,11
372.2671546409,385.693697204,89.0885475474,um,13,11
371.1294199405,385.0835860883,89.0413868437,um,14,11
371.3315132059,384.3615315906,88.068699077,um,15,11
372.1956893227,385.2559127998,87.7388067891,um,16,11
372.3853376866,386.5309435061,88.1012574508,um,17,11
373.4552002518,387.0503300939,87.7661578417,um,18,11
373.7742866871,386.2869085367,86.6797034359,um,19,11
372.6439579547,387.0013944735,86.1942665468,um,20,11
372.5130487236,387.6998613978,85.0100067621,um,21,11
372.2114807091,388.6193810462,84.0717712949,um,22,11
371.3285545909,389.6852479094,84.3768090577,um,23,11
372.0136225043,389.8827780871,83.0055397366,um,24,11
371.880984828,390.9450481144,83.0779331318,um,25,11
371.2556906628,392.0000036985,82.3617998531,um,26,11
371.3322243138,391.7792231838,81.1427553749,um,27,11
370.9717756455,391.9658148023,79.7499701797,um,28,11
369.766518177,392.4966296482,79.9293635239,um,29,11
369.7544492351,391.3052215139,79.9387960952,um,30,11
370.3966718691,390.2249964074,79.7197277583,um,31,11
370.9771900048,389.033225082,79.3351247324,um,32,11
370.5261538195,387.9248046312,80.0140728211,um,33,11
371.0928661291,387.2749327962,79.2606963466,um,34,11
371.2177921131,386.1832858092,78.4586118801,um,35,11
369.7901201733,386.3511196361,78.3020961016,um,36,11
370.4438872146,387.0750209121,77.6993997912,um,37,11
371.1120949451,385.99335695,77.4503693315,um,38,11
370.5919475425,385.1014296633,76.3937972533,um,39,11
369.7991657357,385.2256479503,77.5137996821,um,40,11
369.4705903343,385.8074218735,78.5713394227,um,41,11
370.7571665255,386.4867596147,78.7503932196,um,42,11
371.5909874455,386.6427577311,79.848633566,um,43,11
372.5977979294,386.7026097859,79.5586541278,um,44,11
373.7644340878,386.8998468007,79.0205147276,um,45,11
374.6230589203,387.7563274927,79.3364346476,um,46,11
374.4086082876,388.9273796934,79.7438397529,um,47,11
373.2532515013,389.1761675322,79.7458760133,um,48,11
371.7566250436,389.1917760121,79.6224069086,um,49,11
370.8821268532,390.006393176,79.4193834961,um,50,11
370.6791086275,389.8643862611,80.7037113762,um,51,11
371.5608985121,389.2607008466,81.083916519,um,52,11
371.0040438566,388.3795515796,80.3601589138,um,53,11
371.897075466,387.2871952239,80.5185039305,um,54,11
372.2936775691,386.5200512121,79.4990469861,um,55,11
372.696310807,386.7394224295,78.1776739972,um,56,11
372.2153780937,387.5089902955,77.3673192829,um,57,11
372.4210395925,388.4490045987,76.3245777104,um,58,11
372.0096006357,389.34324865,77.1286649621,um,59,11
371.0759863175,389.8940873989,78.2167848481,um,60,11
371.0657451609,390.9469620289,79.0200413877,um,61,11
370.6473964108,390.121547176,79.954741341,um,62,11
368.9102949724,151.012015393,72.2962338147,um,1,12
369.0006802264,152.6331357549,74.8553962118,um,2,12
366.9098203631,153.4290547349,76.0657337349,um,3,12
365.836701865,152.435048972,75.6679225824,um,4,12
365.1398345009,152.1064530481,75.8051652864,um,5,12
360.1961129936,152.7546282413,74.4029556874,um,6,12
357.0236534784,153.4329817216,70.4285199611,um,7,12
354.6484687645,154.1128840871,70.6285720023,um,8,12
353.4257039424,154.4507053326,71.1776742311,um,9,12
350.5020637149,154.7526413773,73.0461523825,um,10,12
347.5024997738,155.5522473583,73.2581492218,um,11,12
347.258309908,155.0121563452,73.5747336393,um,12,12
343.6419109297,154.3628996722,73.1657140992,um,13,12
337.0132273363,153.7519550261,71.6234830482,um,14,12
335.9474593039,154.4108870657,72.2130326421,um,15,12
331.9561257351,157.3021224746,74.0462196301,um,16,12
333.8846210727,159.2706754311,74.7340396186,um,17,12
334.3707289821,159.4761350949,75.7040766086,um,18,12
335.780209433,158.4752191384,76.5414510073,um,19,12
334.3946438684,156.9854115011,77.9139374776,um,20,12
332.2908298843,153.9585195282,80.4011838852,um,21,12
328.7297106903,151.9306621184,79.6175117516,um,22,12
328.4892555638,152.1455808786,79.6659390369,um,23,12
328.4034698998,152.1580513908,79.6554282137,um,24,12
326.1936573502,151.6215236935,80.9833665854,um,25,12
324.5488984965,148.3324583323,79.9718855016,um,26,12
323.4863284431,145.1798912514,79.1315716938,um,27,12
321.5803703586,141.3629177534,76.1815587672,um,28,12
318.4843185153,138.418221673,71.5656227468,um,29,12
318.0100504792,138.7167201244,71.4448423525,um,30,12
316.2484799997,144.8509643392,71.3840823859,um,31,12
317.0978204007,145.3942710736,71.6453086695,um,32,12
318.2052230168,147.9948526811,73.8584355134,um,33,12
317.2483290178,149.4610730358,73.0177047871,um,34,12
317.3147329584,149.2636833814,73.2821115681,um,35,12
316.8982756916,149.1703175,73.4301130966,um,36,12
313.284410033,149.0142388754,75.4770553563,um,37,12
311.8972125149,147.8404972454,74.8014808265,um,38,12
309.4826893243,145.0075890831,73.6813179089,um,39,12
306.3515086371,141.6111520619,75.0349149695,um,40,12
300.6334271939,139.1055980362,76.7569324264,um,41,12
297.9029966092,137.27432055,78.8518539393,um,42,12
298.30267496,137.4031299554,81.0287208286,um,43,12
298.0047487733,136.875276201,82.187250771,um,44,12
299.5659830142,136.4092485777,85.8946657192,um,45,12
299.1760237449,135.2397511836,88.7648518495,um,46,12
297.769959817,133.7521486965,92.4869967556,um,47,12
298.021462355,133.2482836514,91.6995615889,um,48,12
299.614274927,129.5207024404,87.4267179525,um,49,12
302.8576074889,127.1142217062,86.6824642874,um,50,12
301.8746480681,125.8501369395,88.8154202444,um,51,12
301.3114367266,123.9207095622,90.4947134705,um,52,12
301.3805215414,123.3154228487,94.6288226157,um,53,12
303.7779686349,125.7990527673,96.9688461323,um,54,12
304.0661635209,125.0826139967,98.872860077,um,55,12
312.8472921993,124.9006287234,99.8259412976,um,58,13
317.0514354326,125.1938227815,99.0260940716,um,59,13
317.2961719253,126.8030468071,97.3541311801,um,60,13
318.2521970016,127.3814940333,97.9208517498,um,61,13
318.8198539129,127.0141173734,98.5142041664,um,62,13
110.7843441496,254.5224252019,5.0814907583,um,1,14
110.0643614714,254.283051642,5.0016276239,um,2,14
107.8681956356,256.2084959094,5.5521590384,um,3,14
107.8363351708,257.1408690808,5.641057795,um,4,14
107.7262915647,257.9913031459,5.7117507498,um,5,14
108.974223103,258.3106831474,6.1793691668,um,6,14
110.7145707951,258.8189191609,6.6920838825,um,7,14
112.4706298005,259.1932617759,7.1449951936,um,8,14
112.8584656967,259.3114976518,7.0026550222,um,9,14
115.2148290514,257.9972903014,5.8078610505,um,10,14
116.6859337826,258.4916174719,4.940735301,um,11,14
117.9828701875,259.2877497298,4.9568400154,um,12,14
118.3707433779,259.8677192346,6.1611747114,um,13,14
118.2583634215,260.0802403348,5.8338824558,um,14,14
118.162549857,260.1824242523,5.6945633118,um,15,14
117.9244522528,261.4419313024,6.0482533319,um,16,14
116.3228821212,262.7361098011,7.5760667392,um,17,14
115.7774132045,263.1640752695,8.071141844,um,18,14
115.5823720382,263.2074386272,8.1088241515,um,19,14
115.3784257959,263.062473935,8.08558497,um,20,14
115.2987892649,262.976365773,8.0448503937,um,21,14
115.1174820897,262.835700255,7.9509793564,um,22,14
115.1174820897,262.835700255,7.9509793564,um,23,14
113.9997521261,265.2463731538,8.2899212191,um,24,14
113.5760446172,265.8926000714,8.3366171421,um,25,14
112.5757464805,266.4459487773,7.91688946,um,26,14
110.7986539399,267.4300911186,7.169613706,um,27,14
110.7972405938,267.4335033435,7.1667687932,um,28,14
111.0406283763,267.4465254501,6.895474115,um,29,14
111.0625568244,267.6529924797,6.6733500402,um,30,14
111.0714561009,267.7638583011,6.5134136279,um,31,14
111.0486487646,267.8098938353,6.5122114828,um,32,14
109.9272354985,270.2634848021,6.1351580006,um,33,14
108.3844806943,271.2803977659,7.6891054756,um,34,14
108.8452660747,272.4227969484,7.8278741077,um,35,14
110.2397401569,273.0159325966,7.8849013352,um,36,14
112.3454910862,272.9598211572,8.2433533416,um,37,14
114.5852737149,272.1985309381,8.1615316308,um,38,14
115.3570854172,271.9447985789,8.0242080091,um,39,14
115.3491032887,271.9654084914,8.052715179,um,40,14
114.5350918104,271.4841337365,8.5078963022,um,41,14
113.0292246843,272.8815684038,8.2095805311,um,42,14
112.0134309428,275.8516731649,8.2887016798,um,43,14
112.2410068846,276.3643435339,7.1647042175,um,44,14
112.2344469513,276.3672360583,7.1574656855,um,45,14
112.0028642256,276.4376923257,6.9029005997,um,46,14
112.3220855522,277.2719232631,5.6850931279,um,47,14
112.5932436114,277.8906335404,4.5136057763,um,48,14
112.8696392267,278.3646306788,3.5528538793,um,49,14
112.3553468317,278.7504306156,2.4299863162,um,50,14
317.4626825774,363.1791318319,8.5391912919,um,1,15
316.6454653703,362.8900580072,9.1570912537,um,2,15
316.6223379619,363.0437195733,9.1976262457,um,3,15
316.369453998,362.6511126747,9.2585585975,um,4,15
316.9802418796,362.9301323099,9.5341172686,um,5,15
316.7652049891,362.6977069916,9.4381212185,um,6,15
316.8713599969,362.5657243434,9.6909271806,um,7,15
314.5976737604,363.7976890821,10.6392000263,um,8,15
315.0053770444,365.6950367315,13.0866006134,um,9,15
315.1110471154,365.8153637719,13.0214751374,um,10,15
314.9555554113,365.9474643261,13.0342448313,um,11,15
314.7036136681,365.9886926146,13.2000718131,um,12,15
315.3460255769,365.4617135833,13.2718258379,um,13,15
316.2256400233,365.7003097906,12.9263563429,um,14,15
316.4996715177,365.4863580669,12.0378440403,um,15,15
316.6069297365,365.21335259,12.0899337543,um,16,15
316.8519069652,365.2642685306,12.0923976826,um,17,15
316.2596407501,365.1435304853,12.0919151605,um,18,15
316.2652326591,365.125110854,12.0819806543,um,19,15
316.2819243675,365.1350314913,11.9965855432,um,20,15
315.591746552,364.8611346631,11.4834891056,um,21,15
315.7558941672,364.9055477735,11.4217340152,um,22,15
316.0699842454,364.4092140768,10.5700333198,um,23,15
316.1473671803,364.2365586301,10.9386303588,um,24,15
315.5250381843,363.9916550233,10.751500348,um,25,15
315.5484058863,363.1737166927,10.7245962359,um,26,15
315.9573847057,362.7527770648,11.2990756069,um,27,15
315.5153739293,362.0564540964,9.7890215205,um,28,15
315.1937471765,361.5709602339,9.1898713478,um,29,15
315.5519887181,362.0876514806,8.4243246553,um,30,15
315.8987325965,361.6454538992,8.664599361,um,31,15
315.4735094611,361.5525698673,8.8545022591,um,32,15
315.5497674131,361.7840771555,9.1159805702,um,33,15
315.4707776496,361.713350899,9.148629907,um,34,15
315.2544066248,361.7590180243,8.7740945641,um,35,15
312.9321950119,362.2201663047,8.4850833848,um,36,15
312.2031748368,361.2417033772,8.5053701099,um,37,15
311.6053267943,361.0527949225,8.2328323288,um,38,15
311.3691463026,361.3028478074,8.1097740964,um,39,15
311.2897901399,361.4628110884,8.5451236639,um,40,15
311.4618033994,361.1980204083,8.5620464987,um,41,15
310.9237464792,360.4054697803,7.6224032741,um,42,15
311.8555189577,359.8381043909,5.8904282022,um,43,15
312.235650364,359.4906355582,5.7271676119,um,44,15
313.1860864437,360.8178102103,7.1992940285,um,45,15
313.3666828984,361.2018844448,7.1016105879,um,46,15
313.0866926134,361.4953762013,7.1266421339,um,47,15
312.7773486675,361.3512196532,8.0207046699,um,48,15
313.2701478241,360.7139194355,8.0448210578,um,49,15
312.6600783154,360.8041973921,9.0770891409,um,50,15
313.6443215614,361.5176333335,10.6225098756,um,51,15
311.8466374031,362.3712588729,11.5449418374,um,52,15
311.9298102086,362.1999736142,11.4838642794,um,53,15
312.341005642,362.4907403108,11.4902224685,um,54,15
312.2080648238,362.6718341076,11.4765588715,um,55,15
312.0221529901,361.9061206487,11.6769013578,um,56,15
313.3898526004,361.3516174884,13.189641356,um,57,15
313.6687072269,361.7988969733,12.9987266955,um,58,15
314.0915866108,362.088431499,12.8770955744,um,59,15
314.246405204,362.712930586,12.7654675378,um,60,15
314.3073561949,362.6977067483,12.818705633,um,61,15
314.0581019446,361.2769126278,11.9393590445,um,62,15
12.2729565696,257.4790471817,77.6520466242,um,1,16
13.0397835651,256.8252267269,78.1617048847,um,2,16
13.0362260068,255.9730471187,80.4343070902,um,3,16
10.7930727738,256.1204818777,82.7360895645,um,4,16
9.8256995215,258.2813007405,83.8838134901,um,5,16
6.4131183995,261.8801915817,85.5937829736,um,6,16
5.6517986111,261.7075921997,85.2741354901,um,7,16
5.4893963221,261.4983684387,85.0501524818,um,8,16
5.4401114019,261.5534578119,85.0355853672,um,9,16
3.2416195822,262.2442580057,86.5671217537,um,10,16
3.4869118243,261.5518152833,87.7632502432,um,11,16
4.4157631416,262.1735677747,88.2723803103,um,12,16
4.5502121968,261.3038103079,88.8588722318,um,13,16
4.585494677,261.8040607083,88.7356466867,um,14,16
3.600237778,261.146383852,88.8266112193,um,15,16
3.5349548485,261.0844085784,88.8396346373,um,16,16
2.4450212433,259.6689827819,88.8280881545,um,17,16
3.1408547769,258.2767755197,87.86931163,um,18,16
4.8173127674,255.9333462899,86.5758641016,um,19,16
5.1598273247,254.9371910189,86.0239527719,um,20,16
4.8161066483,253.4218889812,86.0002754804,um,21,16
4.4721990974,253.3977383491,86.531841281,um,22,16
5.0653483671,253.0932059657,87.2734792339,um,23,16
5.9153313293,252.428374396,87.3317497477,um,24,16
6.9378617359,250.0855970983,86.6265064629,um,25,16
6.9077038349,250.112223227,86.7296789085,um,26,16
7.4125424025,251.8087755226,88.3547625808,um,27,16
6.7724647566,253.5023221192,88.5619677589,um,28,16
6.8535436843,253.4839367855,88.5373811782,um,29,16
7.6655357898,253.8372851424,86.9559361341,um,30,16
8.3567467079,253.8058662968,87.4464290562,um,31,16
8.4241059488,254.317924494,87.5561801837,um,32,16
7.9669143969,254.8959114602,88.696172278,um,33,16
7.2898698496,254.5311299106,88.9720049393,um,34,16
6.1776859274,254.7639631372,89.1645710595,um,35,16
5.6659757735,254.0151153634,90.7944826198,um,36,16
5.5685009094,254.2195347416,90.9510931198,um,37,16
3.5680761245,254.5613999433,91.6981046178,um,38,16
4.0579603105,254.3241862285,92.467863558,um,39,16
4.0143738092,254.2779454446,92.412050025,um,40,16
3.3639753572,254.0731553888,91.6718967539,um,41,16
1.9872157332,255.2268884639,91.6410161152,um,42,16
1.6185984989,254.8614753651,93.1642928573,um,43,16
1.9425056231,255.0755070539,92.9006426492,um,44,16
