Position X,Position Y,Position Z,Unit,TimePointID,TrackID
375.2751843792,247.8555794267,97.5234198381,um,9,8
375.3565780729,248.0450769006,96.9794546304,um,10,8
375.1802779031,248.1596552551,96.8936114508,um,11,8
375.3891742334,248.2718151344,96.7001024206,um,12,8
375.3965895978,248.4464872897,96.7800062369,um,13,8
375.3511417121,248.4825230773,97.0870778131,um,14,8
374.8870857441,248.2293268558,96.8448544296,um,15,8
374.7154314762,248.3323784573,96.3884985327,um,16,8
374.441651159,247.9029629499,96.293096878,um,17,8
374.7675803808,247.5583376847,95.7120422241,um,18,8
374.8371463152,247.4512137165,95.5433515955,um,19,8
374.2118252622,248.1351777062,95.6636187688,um,20,8
373.7917249315,248.2880445243,95.9175368922,um,21,8
373.7600101722,248.3118639428,95.9538514846,um,22,8
374.0874335726,248.1306027783,96.1157034386,um,23,8
374.258555517,248.202304514,95.6536645963,um,24,8
374.2345526338,248.5025178667,95.7414689695,um,25,8
374.5757436261,248.5630994576,95.7923324094,um,26,8
374.8950716512,248.7026818204,96.3172391241,um,27,8
374.8224264549,248.4893390541,96.5044742137,um,28,8
374.6617898491,248.6279107851,96.5823454462,um,29,8
374.2871225604,248.9345011671,96.77086064,um,30,8
374.1208859968,248.9371443534,97.0150864105,um,31,8
374.1580240938,248.9064221413,97.0726073231,um,32,8
373.9506218954,248.666852503,97.2719581163,um,33,8
374.0087932056,248.7135373558,97.3172198494,um,34,8
373.9828024823,248.8150301382,97.4734752469,um,35,8
374.0651378312,248.9050430904,97.425639949,um,36,8
373.7325365463,248.8699076894,97.7005064567,um,37,8
373.6502538282,248.9944216389,97.6708451434,um,38,8
373.4310236731,249.3254186318,98.1964356524,um,39,8
373.4479362758,249.3362352844,98.2018717461,um,40,8
373.5482332004,249.3734171283,98.0741536404,um,41,8
373.6127952159,249.3259219126,98.0941398203,um,42,8
373.7722366246,249.1949113128,98.2349604161,um,43,8
373.8259853903,249.1266091105,98.8935172182,um,44,8
373.8891308711,249.1717150974,99.1548532112,um,45,8
373.8891308711,249.1717150974,99.1548532112,um,46,8
373.8891308711,249.1717150974,99.1548532112,um,47,8
373.9855099781,249.0888005845,99.436336525,um,48,8
374.1263633977,248.9529531756,99.8113849617,um,49,8
374.1849109399,248.8531475758,99.6752950416,um,50,8
374.2613157835,248.417650172,99.7142090742,um,51,8
374.5201955424,248.1377336027,99.3554614607,um,52,8
374.7294109889,247.3090256771,98.9377562729,um,53,8
374.6995385515,247.0882516607,98.7789667001,um,54,8
374.5470152951,246.6983883097,98.8251737052,um,55,8
374.2776067904,247.1469109811,98.9877289169,um,56,8
374.6810911261,246.9297317772,99.0409862787,um,57,8
374.7232640762,247.0038952894,99.029722317,um,58,8
374.8937156447,247.0941245023,98.9398465241,um,59,8
375.1426871965,247.2656837729,98.7442961974,um,60,8
375.1629264848,247.2832068838,98.7812516378,um,61,8
375.0721436287,247.2083038164,98.7805980381,um,62,8
119.7165254911,54.4396205952,73.8144713436,um,1,9
119.9327530831,53.9904736378,76.3645783377,um,2,9
120.9383805416,54.7411139134,77.2676203739,um,3,9
122.7340933898,55.552712522,76.7268413576,um,4,9
124.2055216345,56.227738091,76.4791846107,um,5,9
125.8796301441,56.7332497154,75.5649912159,um,6,9
127.7509812514,57.9995589462,75.424342688,um,7,9
129.3822491231,57.8166747421,76.0226653294,um,8,9
130.2131453088,58.6022265216,77.4445592298,um,9,9
130.8689979787,60.8539177034,78.5413868451,um,10,9
130.5721650925,63.3132436064,79.1357491175,um,11,9
130.3436988602,63.9658877055,78.6244739379,um,12,9
129.953011501,67.8721650409,79.3148226895,um,13,9
