Position X,Position Y,Position Z,Unit,TimePointID,TrackID
59.1741765598,203.0226807593,95.3840409267,um,20,5
58.8184150634,202.5649675516,94.8827344209,um,21,5
58.7134574704,202.1382109406,95.6749648554,um,22,5
59.5197000026,201.6778194066,96.3466571047,um,23,5
60.3259425348,201.2174278726,97.0183493539,um,24,5
61.3605197809,201.9746821192,97.0076281,um,25,5
61.873484332,202.1224968543,96.8833174505,um,26,5
60.6002282594,202.6953816403,98.2806120516,um,27,5
59.3679230869,202.9683334468,99.872112963,um,28,5
59.2545347556,202.5479008952,98.7798596324,um,29,5
58.6572932724,203.477502864,95.988655186,um,30,5
55.5831400237,200.5015203981,99.1779428491,um,31,5
54.7616129167,199.7691308557,99.8642248071,um,32,5
54.1915934353,199.7596104553,99.9822896939,um,33,5
50.457185456,198.0912009698,99.4512333349,um,35,6
49.9885368319,199.1116232296,99.0731329225,um,36,6
49.1870170887,198.1140732719,97.1855870224,um,37,6
48.6327166854,192.9932450148,92.866440643,um,38,6
49.4025026287,194.2052412607,92.7279586662,um,39,6
53.5264162046,196.0553347822,93.5981844812,um,40,6
62.8453744281,197.5772493474,96.4995927392,um,41,6
65.6306488535,198.0172581582,97.3441379447,um,42,6
65.9267328583,199.8974762241,96.5605886613,um,43,6
69.4200819637,209.8816045047,89.8840360921,um,44,6
71.0450468198,214.2874360207,90.2975802125,um,45,6
73.393926432,214.1962298361,87.5244527424,um,46,6
72.5341305334,216.5147665777,84.3307782301,um,47,6
30.4170153422,232.4094175591,86.1669538051,um,48,6
5.9968189341,242.622793036,86.5029791315,um,49,6
7.6023673826,243.5698265746,86.403130273,um,50,6
7.9601580434,242.3370545039,85.7400336236,um,51,6
4.7512781338,239.3097640475,84.1008416921,um,52,6
4.4398891479,240.2559453519,84.6648464448,um,53,6
4.3606607286,240.2818786425,84.6611542647,um,54,6
3.0947457486,240.1213083051,84.0600808438,um,55,6
1.7011173185,239.5106403411,83.6901581408,um,56,6
1.0691905543,238.3954269914,83.9899740332,um,57,6
2.0184056503,236.9963840163,83.5341581644,um,58,6
4.425929661,236.9522913766,82.8649547683,um,59,6
9.0547500637,237.9899541919,80.082327578,um,60,6
10.3809223852,238.9781707053,79.6739794135,um,61,6
8.5889812182,238.3255748947,84.427282559,um,62,6
77.9089765152,411.1397692553,79.3553213925,um,54,7
77.7388575578,410.2987089659,77.77139244,um,55,7
73.8616407418,410.8235034499,76.3345926989,um,56,7
69.9844239258,411.3482979338,74.8977929577,um,57,7
69.0468462429,411.5707627944,74.7246697505,um,58,7
68.0853672588,408.1624972081,77.2056594787,um,59,7
65.3533290775,396.4588861932,85.1424347448,um,60,7
70.6426350679,405.1155756957,81.2388781073,um,61,7
72.4617778993,409.4657329494,80.9411657991,um,62,7
295.7222163697,172.4093643706,20.8297918414,um,1,8
295.7352543935,172.4719348371,21.9660286992,um,2,8
297.697222807,169.9306504069,21.4573129384,um,3,8
297.4164948927,165.8926034422,16.3104118189,um,4,8
297.1045749878,161.4058845926,10.5916327973,um,5,8
296.1600358536,162.0270748581,10.0999166674,um,6,8
295.7216545199,162.3747817743,6.2594495349,um,7,8
295.905041643,161.0021346737,4.8094268634,um,8,8
296.4888922995,159.968501907,3.7251760422,um,9,8
296.8541795996,161.1256000194,4.4271954479,um,10,8
295.1126201524,163.9352167745,8.5072140991,um,11,8
293.1369666223,166.9284467122,12.9625659998,um,12,8
297.881432436,174.4917646282,4.8985861833,um,13,8
299.5157630573,180.9483502166,0.1055219536,um,23,9
299.2166483212,181.4431552867,0.3591756622,um,24,9
298.9770504269,181.2468754612,0.1745166955,um,25,9
87.3167943863,393.4726347433,33.1209207448,um,26,10
85.9243289196,393.3119475705,32.7496191008,um,27,10
87.7276306576,394.8302004838,32.2574723367,um,28,10
89.4007620041,393.0894564588,31.7669762875,um,29,10
91.0413507529,390.5339631992,31.276892917,um,30,10
108.3154538416,382.5000088526,21.2582416957,um,31,10
115.6985994715,376.4743581779,18.0876436623,um,32,10
115.8759782052,385.3340239661,14.3905760245,um,33,10
112.0059499213,399.1649723417,10.2081684679,um,34,10
109.4352730102,410.4188145155,16.5065896142,um,35,10
109.2874705009,410.4377778455,16.0929057902,um,36,10
110.7175949261,410.8523860337,17.600811576,um,37,10
110.5424388671,410.9296102011,17.6073770136,um,38,10
110.5425325063,410.0286447672,17.9039084377,um,39,10
110.4763526461,409.8459831592,17.3956558916,um,40,10
110.2824126991,410.5338254628,16.1995926138,um,41,10
109.9504080759,410.5549613669,17.0210192207,um,42,10
108.8423761437,411.408991458,19.4076545381,um,43,10
88.545427503,401.4629485746,4.8814828369,um,54,11
59.2411582359,371.4882898257,41.0472159589,um,55,11
59.168990284,371.3814795728,41.0589893689,um,56,11
58.5396502043,371.4503499959,41.8208965971,um,57,11
57.8991682547,371.566832973,42.8948353407,um,58,11
57.2586863051,371.68331595,43.9687740844,um,59,11
56.7190061945,370.6529832881,45.782991535,um,60,11
56.1675587163,367.9425019512,49.5340417713,um,61,11
100.9040699537,109.8715232438,15.7182105924,um,1,12
100.1491259293,109.9042546756,15.6276324667,um,2,12
92.5996856855,110.2315689931,14.7218512101,um,3,12
85.8051894661,110.5261518788,13.9066480791,um,4,12
78.2557492222,110.8534661962,13.0008668225,um,5,12
73.26420443,109.7950547016,11.5743654656,um,6,12
73.0794725836,108.9157684322,14.1244824582,um,7,12
81.6671440238,105.7784786405,11.6336786366,um,8,12
90.6823074842,102.8586467595,8.9833851134,um,9,12
90.9969603603,102.744862341,9.6597869492,um,10,12
76.1381621341,103.2442294491,2.5159480644,um,11,12
73.7018829548,103.3806265041,1.3483286476,um,12,12
72.3792091134,103.08770346,0.1542807772,um,13,12
43.0112138223,102.2613054069,1.1380017699,um,32,13
41.3596036215,104.9950146559,1.1029647894,um,33,13
42.0508598489,103.4737135563,1.2599891089,um,34,13
42.7210749973,103.118012149,2.0982951102,um,35,13
43.1293730828,103.6671052326,3.0610185812,um,36,13
51.0755873196,106.1289404415,0.4401376545,um,37,13
394.1153776407,219.1253207081,6.987720141,um,20,14
392.0863533671,220.8951501928,7.0671786123,um,21,14
391.8378629319,219.5856865381,4.9017372216,um,22,14
391.110695507,217.2059058881,3.6557517402,um,23,14
386.3164952849,214.9600547524,0.727268591,um,24,14
386.5423610198,215.3935990449,1.2138004715,um,25,14
360.835684757,214.7420705776,1.4857347631,um,26,14
328.137069559,213.5576748198,1.3413570719,um,27,14
324.7600934611,213.0078625872,2.0463327082,um,28,14
321.668958368,212.4728891286,2.5843680759,um,29,14
319.956269231,212.2723513586,4.9233692386,um,30,14
320.499780287,215.8839368868,5.1222762644,um,31,14
321.043291343,219.4955224151,5.3211832903,um,32,14
321.6812981016,220.7795425649,4.1233908979,um,33,14
322.4206927054,221.2291237261,6.6439029045,um,34,14
322.1377929972,225.8168930587,6.3000037723,um,35,14
322.2241368564,230.2784652349,5.6568633162,um,36,14
322.3141526843,229.9384958476,6.3991772079,um,37,14
325.1144086384,234.050869801,6.4960244521,um,38,14
327.9146645924,238.1632437545,6.5928716963,um,39,14
330.7149205465,242.2756177079,6.6897189406,um,40,14
331.2195616931,240.2440885399,2.4537080863,um,41,14
331.7977049944,240.0355338978,0.4736042236,um,42,14
357.375023662,335.6522956052,96.7361697595,um,14,15
359.8884248065,334.152529039,94.1828751984,um,15,15
358.7713284283,334.0824236573,93.7384077664,um,16,15
358.6917732345,334.2897476012,94.1712554306,um,17,15
358.6890025257,334.895767901,95.3201334055,um,18,15
358.8578912315,335.4629933532,96.0389861951,um,19,15
358.8348278243,335.4135695214,96.0185781061,um,20,15
358.6550256382,334.6464352418,98.9426052525,um,21,15
302.0553197649,410.5042873227,32.3475230652,um,36,16
303.5573355753,410.5358808534,33.4670365776,um,37,16
304.6784488129,411.1698902079,33.5861780569,um,38,16
309.3602926716,411.9316410544,32.5386596597,um,40,17
310.1166556723,409.3628879133,32.6456334019,um,41,17
310.8730186731,406.7941347722,32.7526071441,um,42,17
310.8402084997,406.7384011228,33.0815870299,um,43,17
310.7197124181,406.9618918614,33.4352342649,um,44,17
310.5992163365,407.1853825999,33.7888815,um,45,17
310.5742832509,407.2852951358,34.2767158042,um,46,17
310.6214935566,407.228450769,35.4491754527,um,47,17
310.5882347457,407.5632383573,35.5765207652,um,48,17
310.3232754283,407.8620414262,35.4336617216,um,49,17
310.0583161109,408.160844495,35.290802678,um,50,17
309.7933567936,408.4596475638,35.1479436343,um,51,17
321.7560959192,375.302443357,95.7902973862,um,52,17
167.333280234,360.8465861883,35.1344031549,um,16,18
173.3358164407,367.3877525021,45.6337656352,um,17,18
173.4443669971,367.2146207517,45.8099519318,um,18,18
174.1553350013,367.390389166,44.2190997592,um,19,18
171.8909772145,371.6318482724,42.9721908742,um,20,18
166.0191486658,381.9764818232,39.9702937134,um,21,18
165.9459205592,382.4876773061,39.9478146612,um,22,18
166.5928959687,386.6492248319,39.844378855,um,23,18
165.644468571,385.634349924,40.898756188,um,24,18
166.2034594663,385.1690584909,41.9432912264,um,25,18
167.7692527276,384.4932523925,41.8610599139,um,26,18
168.4499734958,384.7878413965,42.5514815262,um,27,18
167.3452138295,386.832303273,44.5486731108,um,28,18
167.2892804144,386.9306909318,44.4673922516,um,29,18
166.8025660035,387.3804055486,46.1895958604,um,30,18
166.5091728568,387.5570115995,47.90865662,um,31,18
166.1795582184,387.5584313283,49.0144187689,um,32,18
165.6926483622,387.5070287967,50.8222479226,um,33,18
166.2013516576,388.9253118185,50.4410850959,um,34,18
168.5373327607,388.2256788629,49.8209287553,um,35,18
171.0763447313,387.2907219098,49.1742175798,um,36,18
170.6599169973,387.4985586968,48.1244883127,um,37,18
165.8103297065,389.4205860939,46.4702319084,um,38,18
163.2653016679,390.3885024858,46.2204778349,um,39,18
161.7201101354,392.4173458611,46.3575732007,um,40,18
161.2509248063,393.7523357788,46.4050567558,um,41,18
161.4080047038,394.4805806997,44.4755553186,um,42,18
164.3434264906,397.0825189155,42.8145970352,um,43,18
164.9580639498,398.7107522304,41.6005246404,um,44,18
164.7889032892,399.5304482528,40.8477852387,um,45,18
163.9058880863,399.9445515457,39.8075477053,um,46,18
161.8644515165,400.4132096908,37.8140364899,um,47,18
159.8230149467,400.8818678359,35.8205252744,um,48,18
159.6871341857,401.4998716347,35.9611252149,um,49,18
159.6768944113,402.020562661,36.3085647941,um,50,18
159.3223048901,402.0856267514,36.5348690809,um,51,18
158.967715369,402.1506908418,36.7611733676,um,52,18
156.1913603957,399.1085513589,35.5502168576,um,53,18
155.0064399427,397.8868173645,35.0288190541,um,54,18
156.3382376902,394.2574163102,34.00631696,um,55,18
157.100232241,391.5738256785,32.5458168168,um,56,18
157.2085895739,391.5176617893,37.0491558256,um,57,18
153.3534705048,386.2486843138,60.6371418724,um,58,18
150.2903617646,386.2968877238,70.0217540338,um,59,18
148.9181687021,387.3022170067,71.4667529022,um,60,18
150.157721849,389.8253763172,76.0632381339,um,61,18
149.1488138973,390.4651527192,75.9020807252,um,62,18
322.594935727,171.3045774115,77.9334537161,um,1,19
322.5414768411,171.3049961615,77.7580461951,um,2,19
321.963782931,171.6251756518,75.9149739047,um,3,19
320.9888464885,171.1407122273,73.8603454759,um,4,19
318.8354799101,169.4551188928,72.7891877285,um,5,19
318.3359091424,169.0590583731,73.6754858822,um,6,19
317.6210753364,169.2224950671,75.5527578746,um,7,19
314.9659575196,170.1716047656,77.3298704141,um,8,19
321.1901061969,163.0656387377,78.6609692913,um,9,19
328.0532153873,156.8889325492,78.6972083382,um,10,19
334.5674025721,159.1633659647,76.3714794674,um,11,19
334.702068959,160.3362283958,74.4729961202,um,12,19
334.1108432307,161.9952034976,74.5768899217,um,13,19
332.1859806791,163.0098623866,74.8631179106,um,14,19
330.5546980975,163.3104602178,74.2558689517,um,15,19
331.4394009184,161.1559989295,75.9302465126,um,16,19
334.3503513125,154.9089228264,81.0570914757,um,17,19
337.762466633,151.3646575381,80.0774777439,um,18,19
340.4397113423,146.2437333627,63.6328526922,um,19,19
342.3841572989,144.180773804,58.7324180851,um,20,19
342.1962282993,144.3228139764,58.6105466981,um,21,19
341.6938445381,145.0781094701,59.2643517888,um,22,19
341.828897583,147.5091354528,59.2127064689,um,23,19
340.6671728201,153.7825736533,58.8728505559,um,24,19
339.4660006499,159.6534608138,58.3371185342,um,25,19
339.4038166587,160.0717315958,57.3060926708,um,26,19
340.4677206847,158.3638849765,57.1695643185,um,27,19
341.2637898583,158.0084116375,58.2005100298,um,28,19
341.4173787705,157.8498065523,58.3463513355,um,29,19
341.5886938971,157.3266053847,55.3940196919,um,30,19
343.1432745181,151.4000162573,55.9325564519,um,31,19
343.2895954848,150.5861193522,55.959658446,um,32,19
345.3518018421,149.5380761873,57.4813318885,um,33,19
344.5909340889,151.0524661732,58.9620048156,um,34,19
343.7217391957,151.1578839213,59.3425418126,um,35,19
346.0741480493,151.5976638921,61.5617627551,um,36,19
348.4265569029,152.0374438629,63.7809836976,um,37,19
349.0320780327,152.7241082759,63.4113550106,um,38,19
351.5733597729,153.3015576948,63.3870484628,um,39,19
348.339467255,155.1316577851,61.0662336086,um,40,19
344.6065899499,155.5795241439,59.5514304972,um,41,19
348.3780813859,159.0361242025,56.510562035,um,42,19
355.0416502878,168.8402108995,50.757765872,um,43,19
358.0263926247,170.3968550356,44.8725121093,um,44,19
357.4657421704,167.5378574436,45.9715671164,um,45,19
360.0190723367,169.2395643386,43.19764375,um,46,19
362.6492914393,171.508694398,40.2063590564,um,47,19
363.4993269635,169.7156318591,40.6938978639,um,48,19
364.7630808234,167.513232074,40.7470751829,um,49,19
364.9823906528,168.0360854903,40.7642372672,um,50,19
364.0576498487,165.7541365576,38.9608965576,um,51,19
363.3470259477,165.2595001867,38.1899520387,um,52,19
362.1674867228,165.3781415879,37.2678892424,um,53,19
358.8981692994,166.162581516,34.7089571464,um,54,19
357.2609255129,166.8494046597,33.8780985084,um,55,19
357.3980714501,167.4968356678,35.0437346034,um,56,19
359.1976742036,167.1280254879,34.6805146589,um,57,19
365.9243528889,164.2214900279,31.6764768841,um,58,19
365.9782360225,164.9880243269,31.0423642552,um,59,19
366.60221759,165.0839218293,32.2705993123,um,60,19
367.2261991576,165.1798193318,33.4988343694,um,61,19
368.6100168227,168.6881010691,35.141881812,um,62,19
322.498528183,19.4740959677,48.9569115719,um,1,20
322.5575923193,19.5414423972,48.9362833665,um,2,20
323.1836023307,20.4711028718,48.4111753405,um,3,20
324.0334973919,23.3829863599,45.3560877368,um,4,20
322.5087149838,25.2213073467,44.7233983587,um,5,20
318.8189983307,24.0482930156,45.2199089196,um,6,20
316.9148662285,23.8215301828,45.503082468,um,7,20
236.6124258096,183.2859763287,4.6260134049,um,1,21
236.5462812671,183.2128079119,4.6917484332,um,2,21
234.9005731714,186.1735755227,5.3468283763,um,3,21
233.2883596817,185.5521767806,6.2848893489,um,4,21
231.9425610979,176.6290480134,9.4830799954,um,5,21
233.8452952574,171.6185647519,7.3730370872,um,6,21
233.5293035579,171.8488638148,5.853267642,um,7,21
232.5903303224,172.2850242008,4.7428603518,um,8,21
231.0158150614,175.1861935933,3.6730869638,um,9,21
229.2163004455,180.7293974703,1.6279081839,um,10,21
232.7498716921,183.7372925507,0.531752217,um,11,21
230.5449070686,180.4433367868,0.4502536198,um,19,22
228.481756054,180.7338704633,1.062954985,um,20,22
229.1984665464,179.1392313066,3.6805865105,um,21,22
233.6743327753,177.9504487572,5.8757935567,um,22,22
235.0458982066,177.6245523485,6.6592006759,um,23,22
235.133279845,177.9956092129,7.0268009645,um,24,22
235.2527065417,178.683762889,8.0496013531,um,25,22
235.2783337856,178.9560290851,8.6570479858,um,26,22
237.3954149577,178.9143590742,7.5830450238,um,27,22
242.7434764745,178.8176722327,4.4022214258,um,28,22
248.0915379912,178.7209853913,1.2213978277,um,29,22
243.5310135432,176.2194042911,3.6327076485,um,32,23
243.9984755674,175.48993417,5.0884687394,um,33,23
244.8442876417,176.6507444622,5.4303108945,um,34,23
245.3046298113,177.0416621555,5.7198119533,um,35,23
244.6575567941,178.3887854366,6.1494063607,um,36,23
244.4636923192,180.14819737,7.1256625593,um,37,23
244.8960583813,183.0168073319,9.2455471855,um,38,23
245.2486439461,182.8556537894,8.8385815554,um,39,23
244.8716343269,184.0563892809,7.5376871801,um,40,23
245.2075141785,186.3864227579,3.1417502205,um,41,23
247.3076987975,185.9367424734,0.0843416677,um,42,23
250.9031298743,185.1601378205,1.2105292263,um,43,23
250.0128752048,186.6757664114,0.9105117334,um,44,23
249.7772700846,191.700048945,0.467658028,um,46,24
250.3880388522,191.5346808641,0.2211735467,um,47,24
250.1330557673,192.4110720738,0.0704316151,um,48,24
250.2354013722,195.2804921167,0.1916498553,um,49,24
261.5190983888,197.3469417362,0.3756727548,um,57,25
150.3323785135,214.9561137508,97.2016811161,um,1,26
150.4999494951,214.8953120894,97.1881051811,um,2,26
168.4893275811,218.9451512764,95.6546943472,um,47,27
166.9910461449,219.4966010299,93.6521331591,um,48,27
166.5807221665,217.259858842,94.6433618998,um,49,27
166.2355741723,213.4218435865,99.0340388978,um,50,27
158.2091421179,209.2567179238,98.6862968819,um,53,28
157.6179793497,209.2085509912,97.8796505068,um,54,28
306.5960145523,14.2242233911,34.1881069568,um,1,29
306.4608413219,14.1788935099,34.19595032,um,2,29
305.3406539866,13.9121037567,33.4570862787,um,3,29
305.0368209744,13.9041839971,33.400324581,um,4,29
304.6680015154,13.324234439,34.2137311263,um,5,29
303.5248506442,13.2073203884,34.2579399858,um,6,29
302.8266946238,12.8295027046,36.1626823439,um,7,29
302.2151265673,11.8398948276,35.0835321324,um,8,29
301.8406825067,11.8703301316,35.1998212191,um,9,29
302.7889017158,10.8008309085,36.3470319979,um,10,29
309.0277740034,5.331593577,41.6179295446,um,11,29
181.9114365066,210.1054312375,89.8598278468,um,1,30
181.9026681032,210.098594,89.8558690438,um,2,30
184.5800030149,208.562070341,84.8052321345,um,3,30
185.4975366207,207.1547767142,82.8443286099,um,4,30
185.2277180179,207.5362445933,82.5947679951,um,5,30
183.5193692264,208.3006389937,80.7201065163,um,6,30
184.0668804795,207.0747138923,81.0192097296,um,7,30
174.6359464135,204.2256311646,77.358592254,um,8,30
165.2050123475,201.376548437,73.6979747784,um,9,30
155.7740782815,198.5274657093,70.0373573028,um,10,30
146.3431442155,195.6783829817,66.3767398272,um,11,30
137.8893411889,193.123887503,63.0057467685,um,12,30
138.2297175167,193.2206772649,62.2413734629,um,13,30
138.5700938445,193.3174670268,61.4770001573,um,14,30
138.9104701723,193.4142567887,60.7126268516,um,15,30
138.9236876761,193.1020529557,61.0000441383,um,16,30
138.8221891405,193.7541462349,59.320089199,um,17,30
139.0279535548,194.3745212527,58.0664087301,um,18,30
139.9145069334,195.6273146244,57.4560317529,um,19,30
141.2926328238,197.9347218009,56.4485721165,um,20,30
144.8714042229,201.7863734809,61.2990683773,um,21,30
149.2598581703,203.1431464238,62.3573529615,um,22,30
150.9895398815,203.0594905983,62.2300779273,um,23,30
154.7204896674,202.2784157593,60.825005009,um,24,30
156.6362802849,201.3396922728,60.5110497041,um,25,30
157.2526380527,201.609037259,59.7657236403,um,26,30
156.7240488193,203.2224579781,58.3539554512,um,27,30
155.8011261402,207.1830398549,57.2760381301,um,28,30
153.6310414502,215.3183991356,54.4625139978,um,29,30
153.2540537289,214.7823152442,53.7860432921,um,30,30
153.1146774663,214.5297261425,53.3032774542,um,31,30
153.6382964912,213.800658384,51.5602118949,um,32,30
156.4360759127,215.2813976366,51.1274964411,um,33,30
159.7066195025,216.9253676257,50.9466749207,um,34,30
160.4683331812,217.1736168351,51.9943247852,um,35,30
161.7348549747,216.9632690583,52.4702610252,um,36,30
160.5352505255,214.6418957543,54.0008927573,um,37,30
162.6279770911,209.86046256,52.4210839736,um,38,30
161.5181760193,209.4022995087,57.0888118521,um,39,30
161.2712766291,209.331071203,56.7533455464,um,40,30
162.1586169565,206.5174196818,57.5234835192,um,41,30
163.1872937812,203.8412345006,58.4488781305,um,42,30
165.0240156678,203.1202463512,60.0795725732,um,43,30
169.136231817,202.2185421209,59.0432420247,um,44,30
183.6756290764,182.8516473033,70.8870697412,um,45,30
180.8634835595,184.4190323916,69.3188173506,um,46,30
181.2417986251,183.554317327,70.005148908,um,47,30
173.0039868989,181.6226363326,75.5716531559,um,48,30
157.0437876493,173.4932129166,90.8609599919,um,49,30
157.6516601458,172.9722286283,90.3214731452,um,50,30
158.7089465906,171.6435935752,90.3427179532,um,51,30
159.9588094812,171.2787987645,90.6945191519,um,52,30
